OBJECTID,METER_ID,VENDOR,PAY_POLICY,PARK_NO_PAY,TOW_AWAY,BLK_NO,STREET,LONGITUDE,LATITUDE,G_DISTRICT,G_SUBZONE,G_ZONE,BASE_RATE
6594,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BLAN,COMMONWEALTH AV,-71.099855,42.349059,DISTRICT 0,0KC,KC,0.25
6595,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BLAN,COMMONWEALTH AV,-71.099717,42.349044,DISTRICT 0,0KC,KC,0.25
6596,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BLAN,COMMONWEALTH AV,-71.099578,42.349029,DISTRICT 0,0KC,KC,0.25
6597,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111211,42.350773,DISTRICT 0,0KD,KD,0.25
6598,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111318,42.350785,DISTRICT 0,0KD,KD,0.25
6599,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111424,42.350798,DISTRICT 0,0KD,KD,0.25
6600,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111531,42.35081,DISTRICT 0,0KD,KD,0.25
6601,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111637,42.350822,DISTRICT 0,0KD,KD,0.25
6602,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111744,42.350835,DISTRICT 0,0KD,KD,0.25
6603,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.11185,42.350847,DISTRICT 0,0KD,KD,0.25
6604,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.111957,42.350859,DISTRICT 0,0KD,KD,0.25
6605,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112063,42.350872,DISTRICT 0,0KD,KD,0.25
6606,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.11217,42.350884,DISTRICT 0,0KD,KD,0.25
6607,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112276,42.350896,DISTRICT 0,0KD,KD,0.25
6608,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112383,42.350909,DISTRICT 0,0KD,KD,0.25
6609,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.11249,42.350921,DISTRICT 0,0KD,KD,0.25
6610,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112596,42.350934,DISTRICT 0,0KD,KD,0.25
6611,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112703,42.350946,DISTRICT 0,0KD,KD,0.25
6612,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.111534,42.350912,DISTRICT 0,0KD,KD,0.25
6613,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.111666,42.35093,DISTRICT 0,0KD,KD,0.25
6614,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.111798,42.350948,DISTRICT 0,0KD,KD,0.25
6615,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.11193,42.350966,DISTRICT 0,0KD,KD,0.25
6616,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.112062,42.350983,DISTRICT 0,0KD,KD,0.25
6617,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.112194,42.351001,DISTRICT 0,0KD,KD,0.25
6618,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU,COMMONWEALTH AV,-71.112326,42.351019,DISTRICT 0,0KD,KD,0.25
6619,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112809,42.350958,DISTRICT 0,0KD,KD,0.25
6620,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.112916,42.350971,DISTRICT 0,0KD,KD,0.25
6621,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113022,42.350983,DISTRICT 0,0KD,KD,0.25
6622,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113129,42.350995,DISTRICT 0,0KD,KD,0.25
6623,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113235,42.351008,DISTRICT 0,0KD,KD,0.25
6624,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113342,42.35102,DISTRICT 0,0KD,KD,0.25
6625,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113449,42.351032,DISTRICT 0,0KD,KD,0.25
6626,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113555,42.351045,DISTRICT 0,0KD,KD,0.25
6627,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113662,42.351057,DISTRICT 0,0KD,KD,0.25
6628,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113768,42.351069,DISTRICT 0,0KD,KD,0.25
6629,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113875,42.351082,DISTRICT 0,0KD,KD,0.25
6630,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.113981,42.351094,DISTRICT 0,0KD,KD,0.25
6631,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114088,42.351106,DISTRICT 0,0KD,KD,0.25
6632,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114194,42.351119,DISTRICT 0,0KD,KD,0.25
6633,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114301,42.351131,DISTRICT 0,0KD,KD,0.25
6634,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114407,42.351143,DISTRICT 0,0KD,KD,0.25
6635,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114514,42.351156,DISTRICT 0,0KD,KD,0.25
6636,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114621,42.351168,DISTRICT 0,0KD,KD,0.25
6637,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114727,42.351181,DISTRICT 0,0KD,KD,0.25
6638,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.114834,42.351193,DISTRICT 0,0KD,KD,0.25
6639,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.11494,42.351205,DISTRICT 0,0KD,KD,0.25
6640,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.115047,42.351218,DISTRICT 0,0KD,KD,0.25
6641,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.115153,42.35123,DISTRICT 0,0KD,KD,0.25
6642,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.11526,42.351242,DISTRICT 0,0KD,KD,0.25
6643,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.115366,42.351255,DISTRICT 0,0KD,KD,0.25
6644,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BU B,COMMONWEALTH AV,-71.115473,42.351267,DISTRICT 0,0KD,KD,0.25
6645,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116033,42.351291,DISTRICT 0,0KD,KD,0.25
6646,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116124,42.351302,DISTRICT 0,0KD,KD,0.25
6647,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116216,42.351313,DISTRICT 0,0KD,KD,0.25
6648,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116307,42.351325,DISTRICT 0,0KD,KD,0.25
6649,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116398,42.351336,DISTRICT 0,0KD,KD,0.25
6650,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.11649,42.351347,DISTRICT 0,0KD,KD,0.25
6651,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116581,42.351358,DISTRICT 0,0KD,KD,0.25
6652,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116672,42.35137,DISTRICT 0,0KD,KD,0.25
6653,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116764,42.351381,DISTRICT 0,0KD,KD,0.25
6654,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUIC,COMMONWEALTH AV,-71.116855,42.351392,DISTRICT 0,0KD,KD,0.25
6655,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.116859,42.351556,DISTRICT 0,0KD,KD,0.25
6656,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.11693,42.351568,DISTRICT 0,0KD,KD,0.25
6657,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117001,42.351579,DISTRICT 0,0KD,KD,0.25
6658,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117072,42.351591,DISTRICT 0,0KD,KD,0.25
6659,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117143,42.351603,DISTRICT 0,0KD,KD,0.25
6660,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117214,42.351614,DISTRICT 0,0KD,KD,0.25
6661,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117285,42.351626,DISTRICT 0,0KD,KD,0.25
6662,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117356,42.351637,DISTRICT 0,0KD,KD,0.25
6663,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117427,42.351649,DISTRICT 0,0KD,KD,0.25
6664,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117498,42.351661,DISTRICT 0,0KD,KD,0.25
6665,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.11757,42.351672,DISTRICT 0,0KD,KD,0.25
6666,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117641,42.351684,DISTRICT 0,0KD,KD,0.25
6667,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117712,42.351696,DISTRICT 0,0KD,KD,0.25
6668,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117783,42.351707,DISTRICT 0,0KD,KD,0.25
6669,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117854,42.351719,DISTRICT 0,0KD,KD,0.25
6670,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117925,42.35173,DISTRICT 0,0KD,KD,0.25
6671,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,BUI,COMMONWEALTH AV,-71.117996,42.351742,DISTRICT 0,0KD,KD,0.25
6672,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118471,42.352124,DISTRICT 0,0KD,KD,0.25
6673,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118483,42.352064,DISTRICT 0,0KD,KD,0.25
6674,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118494,42.352004,DISTRICT 0,0KD,KD,0.25
6675,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118506,42.351944,DISTRICT 0,0KD,KD,0.25
6676,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118517,42.351883,DISTRICT 0,0KD,KD,0.25
6677,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118529,42.351823,DISTRICT 0,0KD,KD,0.25
6678,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.11854,42.351763,DISTRICT 0,0KD,KD,0.25
6679,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,HARRY AGGANIS WY,-71.118552,42.351703,DISTRICT 0,0KD,KD,0.25
6680,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.118664,42.351763,DISTRICT 0,0KD,KD,0.25
6681,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.118742,42.351774,DISTRICT 0,0KD,KD,0.25
6682,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.118821,42.351785,DISTRICT 0,0KD,KD,0.25
6683,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.118899,42.351797,DISTRICT 0,0KD,KD,0.25
6684,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.118977,42.351808,DISTRICT 0,0KD,KD,0.25
6685,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119056,42.351819,DISTRICT 0,0KD,KD,0.25
6686,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119134,42.35183,DISTRICT 0,0KD,KD,0.25
6687,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119212,42.351841,DISTRICT 0,0KD,KD,0.25
6688,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119291,42.351853,DISTRICT 0,0KD,KD,0.25
6689,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119369,42.351864,DISTRICT 0,0KD,KD,0.25
6690,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119448,42.351875,DISTRICT 0,0KD,KD,0.25
6691,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119526,42.351886,DISTRICT 0,0KD,KD,0.25
6692,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119604,42.351898,DISTRICT 0,0KD,KD,0.25
6693,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119683,42.351909,DISTRICT 0,0KD,KD,0.25
6694,,IPS,08:00AM-06:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,AGGA,COMMONWEALTH AV,-71.119761,42.35192,DISTRICT 0,0KD,KD,0.25
6695,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,BABCOCK ST,-71.120902,42.353257,DISTRICT 0,0KD,KD,0.25
6696,,IPS,08:00AM-06:00PM MON-SAT $0.25 240,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 06:00PM-24:00AM MON-SAT",,COMM,BABCOCK ST,-71.120889,42.353316,DISTRICT 0,0KD,KD,0.25
